id,stock_code,stock_name,title,announce_type,publish_date,url
2026-03-28-1,002007,华兰生物,华兰生物:2025年年度审计报告,审计报告,2026-03-28,https://data.eastmoney.com/notices/detail/002007/AN202603301820852182.html
2026-03-28-2,A25305,清泉股份,发行人及中介机构回复意见(江苏清泉化学股份有限公司),创业板IPO问询与回复,2026-03-28,https://data.eastmoney.com/notices/detail/A25305/AN202603281820834173.html
2026-03-28-3,002714,牧原股份,牧原股份:002714牧原股份调研活动信息20260328,调研活动,2026-03-28,https://data.eastmoney.com/notices/detail/002714/AN202603281820834063.html
2026-03-28-4,688657,浩辰软件,浩辰软件:董事会关于独立董事独立性情况的专项意见,专项说明/独立意见,2026-03-28,https://data.eastmoney.com/notices/detail/688657/AN202603271820821240.html
2026-03-28-5,600651,飞乐音响,飞乐音响:2025年度控股股东及其他关联方资金占用情况的专项说明,专项说明/独立意见,2026-03-28,https://data.eastmoney.com/notices/detail/600651/AN202603271820821181.html
2026-03-28-6,688234,天岳先进,天岳先进:2025年度董事会工作报告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820580.html
2026-03-28-7,688234,天岳先进,天岳先进:关于制定及修订公司部分治理制度的公告,管理办法/制度,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820566.html
2026-03-28-8,688234,天岳先进,天岳先进:第二届董事会第十九次会议决议公告,分配预案,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820557.html
2026-03-28-9,688234,天岳先进,天岳先进:2025年度独立董事述职报告-李相民(已离任),独立董事述职报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820555.html
2026-03-28-10,688234,天岳先进,天岳先进:关于更换持续督导保荐代表人的公告,保荐代表人（机构）变更,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820572.html
2026-03-28-11,688234,天岳先进,天岳先进:董事、高级管理人员薪酬管理制度(2026年3月),管理办法/制度,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820558.html
2026-03-28-12,688234,天岳先进,天岳先进:山东天岳先进科技股份有限公司董事会关于独立董事独立性情况专项意见,专项说明/独立意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820554.html
2026-03-28-13,688234,天岳先进,天岳先进:山东天岳先进科技股份有限公司2025年年度报告,年度报告全文,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820591.html
2026-03-28-14,688234,天岳先进,天岳先进:2025年度审计委员会履职情况报告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820571.html
2026-03-28-15,688234,天岳先进,天岳先进:国泰海通关于天岳先进使用部分闲置募集资金进行现金管理的核查意见,保荐/核查意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820560.html
2026-03-28-16,688234,天岳先进,天岳先进:2025年度独立董事述职报告-黎国鸿,独立董事述职报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820579.html
2026-03-28-17,688234,天岳先进,天岳先进:立信会计师事务所(特殊普通合伙)关于山东天岳先进科技股份有限公司2025年度非经营性资金占用及其他关联资金往来情况的专项报告,保荐/核查意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820562.html
2026-03-28-18,688234,天岳先进,天岳先进:关于为公司及董事、高级管理人员购买责任险的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820575.html
2026-03-28-19,688234,天岳先进,天岳先进:关于公司2025年度利润分配方案的公告,分配预案,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820585.html
2026-03-28-20,688234,天岳先进,天岳先进:关于2025年第四季度计提资产减值准备的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820576.html
2026-03-28-21,688234,天岳先进,天岳先进:2025年度独立董事述职报告-李洪辉,独立董事述职报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820578.html
2026-03-28-22,688234,天岳先进,天岳先进:立信会计师事务所(特殊普通合伙)关于山东天岳先进科技股份有限公司2024年度募集资金存放与使用情况专项报告的鉴证报告,保荐/核查意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820556.html
2026-03-28-23,688234,天岳先进,天岳先进:立信会计师事务所(特殊普通合伙)关于山东天岳先进科技股份有限公司的内部控制审计报告,审计报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820570.html
2026-03-28-24,688234,天岳先进,天岳先进:山东天岳先进科技股份有限公司审计委员会对会计师事务所履行监督职责情况报告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820592.html
2026-03-28-25,688234,天岳先进,天岳先进:关于未弥补亏损达实收股本总额三分之一的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820588.html
2026-03-28-26,688234,天岳先进,天岳先进:关于2026年度董事、高级管理人员薪酬方案的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820559.html
2026-03-28-27,688234,天岳先进,天岳先进:关于增发公司H股股份一般性授权的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820567.html
2026-03-28-28,688234,天岳先进,天岳先进:山东天岳先进科技股份有限公司2025年度内部控制评价报告,内部控制报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820561.html
2026-03-28-29,688234,天岳先进,天岳先进:关于公司2026年度担保额度预计的公告,担保年度额度预计,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820581.html
2026-03-28-30,688234,天岳先进,天岳先进:关于变更会计政策的公告,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820574.html
2026-03-28-31,688234,天岳先进,天岳先进:天岳先进2025年度可持续发展(ESG)报告,ESG公告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820584.html
2026-03-28-32,688234,天岳先进,天岳先进:关于统一采用中国企业会计准则编制财务报告及不再单独聘任境外财务报告审计机构的公告,审计机构变更,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820565.html
2026-03-28-33,688234,天岳先进,天岳先进:山东天岳先进科技股份有限公司2026年度提质增效重回报行动方案,其他,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820587.html
2026-03-28-34,688234,天岳先进,天岳先进:天岳先进2025年度可持续发展(ESG)报告摘要,ESG公告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820563.html
2026-03-28-35,688234,天岳先进,天岳先进:立信会计师事务所(特殊普通合伙)关于山东天岳先进科技股份有限公司2025年度营业收入扣除情况表的鉴证报告,保荐/核查意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820564.html
2026-03-28-36,688234,天岳先进,天岳先进:关于签订战略框架协议的公告,签订协议,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820577.html
2026-03-28-37,688234,天岳先进,天岳先进:2025年度独立董事述职报告-刘华,独立董事述职报告,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820569.html
2026-03-28-38,688234,天岳先进,天岳先进:关于归还暂时用于补充流动资金的闲置募集资金的公告,归还募集资金,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820589.html
2026-03-28-39,688234,天岳先进,天岳先进:国泰海通关于天岳先进2025年度募集资金存放与使用情况的专项核查意见,保荐/核查意见,2026-03-28,https://data.eastmoney.com/notices/detail/688234/AN202603271820820583.html
